index,zone,year,month,day,hour,load
58502,208,2023,5,29,4,0
58503,208,2023,5,29,5,1
58504,208,2023,5,29,6,1
58505,208,2023,5,29,7,2
58506,208,2023,5,29,8,8
58507,208,2023,5,29,9,24
58508,208,2023,5,29,10,39
58509,208,2023,5,29,11,42
58510,208,2023,5,29,12,39
58511,208,2023,5,29,13,36
58512,208,2023,5,29,14,40
58513,208,2023,5,29,15,39
58514,208,2023,5,29,16,38
58515,208,2023,5,29,17,32
58516,208,2023,5,29,18,32
58517,208,2023,5,29,19,25
58518,208,2023,5,29,20,18
58519,208,2023,5,29,21,15
58520,208,2023,5,29,22,9
58521,208,2023,5,29,23,2
58522,208,2023,5,30,0,1
58523,208,2023,5,30,1,0
58524,208,2023,5,30,2,0
58525,208,2023,5,30,3,0
58526,208,2023,5,30,4,0
58527,208,2023,5,30,5,0
58528,208,2023,5,30,6,0
58529,208,2023,5,30,7,3
58530,208,2023,5,30,8,13
58531,208,2023,5,30,9,28
58532,208,2023,5,30,10,42
58533,208,2023,5,30,11,47
58534,208,2023,5,30,12,50
58535,208,2023,5,30,13,50
58536,208,2023,5,30,14,56
58537,208,2023,5,30,15,52
58538,208,2023,5,30,16,35
58539,208,2023,5,30,17,20
58540,208,2023,5,30,18,17
58541,208,2023,5,30,19,14
58542,208,2023,5,30,20,16
58543,208,2023,5,30,21,12
58544,208,2023,5,30,22,7
58545,208,2023,5,30,23,2
58546,208,2023,5,31,0,2
58547,208,2023,5,31,1,2
58548,208,2023,5,31,2,1
58549,208,2023,5,31,3,1
58550,208,2023,5,31,4,1
58551,208,2023,5,31,5,0
58552,208,2023,5,31,6,0
58553,208,2023,5,31,7,1
58554,208,2023,5,31,8,10
58555,208,2023,5,31,9,19
58556,208,2023,5,31,10,30
58557,208,2023,5,31,11,41
58558,208,2023,5,31,12,39
58559,208,2023,5,31,13,38
58560,208,2023,5,31,14,31
58561,208,2023,5,31,15,26
58562,208,2023,5,31,16,29
58563,208,2023,5,31,17,23
58564,208,2023,5,31,18,25
58565,208,2023,5,31,19,22
58566,208,2023,5,31,20,18
58567,208,2023,5,31,21,10
58568,208,2023,5,31,22,4
58569,208,2023,5,31,23,4
58570,208,2023,6,1,0,3
58571,208,2023,6,1,1,2
58572,208,2023,6,1,2,1
58573,208,2023,6,1,3,1
58574,208,2023,6,1,4,1
58575,208,2023,6,1,5,0
58576,208,2023,6,1,6,0
58577,208,2023,6,1,7,0
58578,208,2023,6,1,8,6
58579,208,2023,6,1,9,22
58580,208,2023,6,1,10,38
58581,208,2023,6,1,11,42
58582,208,2023,6,1,12,40
58583,208,2023,6,1,13,44
58584,208,2023,6,1,14,44
58585,208,2023,6,1,15,44
58586,208,2023,6,1,16,47
58587,208,2023,6,1,17,34
58588,208,2023,6,1,18,35
58589,208,2023,6,1,19,29
58590,208,2023,6,1,20,23
58591,208,2023,6,1,21,18
58592,208,2023,6,1,22,6
58593,208,2023,6,1,23,2
58594,208,2023,6,2,0,1
58595,208,2023,6,2,1,2
58596,208,2023,6,2,2,2
58597,208,2023,6,2,3,1
58598,208,2023,6,2,4,1
58599,208,2023,6,2,5,1
58600,208,2023,6,2,6,2
58601,208,2023,6,2,7,3
58602,208,2023,6,2,8,9
58603,208,2023,6,2,9,18
58604,208,2023,6,2,10,26
58605,208,2023,6,2,11,30
58606,208,2023,6,2,12,42
58607,208,2023,6,2,13,47
58608,208,2023,6,2,14,44
58609,208,2023,6,2,15,34
58610,208,2023,6,2,16,28
58611,208,2023,6,2,17,23
58612,208,2023,6,2,18,17
58613,208,2023,6,2,19,15
58614,208,2023,6,2,20,16
58615,208,2023,6,2,21,9
58616,208,2023,6,2,22,6
58617,208,2023,6,2,23,6
58618,208,2023,6,3,0,3
58619,208,2023,6,3,1,2
58620,208,2023,6,3,2,2
58621,208,2023,6,3,3,2
58622,208,2023,6,3,4,1
58623,208,2023,6,3,5,0
58624,208,2023,6,3,6,0
58625,208,2023,6,3,7,2
58626,208,2023,6,3,8,2
58627,208,2023,6,3,9,3
58628,208,2023,6,3,10,11
58629,208,2023,6,3,11,16
58630,208,2023,6,3,12,14
58631,208,2023,6,3,13,13
58632,208,2023,6,3,14,14
58633,208,2023,6,3,15,18
58634,208,2023,6,3,16,13
58635,208,2023,6,3,17,12
58636,208,2023,6,3,18,10
58637,208,2023,6,3,19,7
58638,208,2023,6,3,20,8
58639,208,2023,6,3,21,8
58640,208,2023,6,3,22,7
58641,208,2023,6,3,23,2
58642,208,2023,6,4,0,1
58643,208,2023,6,4,1,1
58644,208,2023,6,4,2,1
58645,208,2023,6,4,3,1
58646,208,2023,6,4,4,1
58647,208,2023,6,4,5,1
58648,208,2023,6,4,6,1
58649,208,2023,6,4,7,1
58650,208,2023,6,4,8,3
58651,208,2023,6,4,9,6
58652,208,2023,6,4,10,7
58653,208,2023,6,4,11,7
58654,208,2023,6,4,12,9
58655,208,2023,6,4,13,10
58656,208,2023,6,4,14,13
58657,208,2023,6,4,15,11
58658,208,2023,6,4,16,6
58659,208,2023,6,4,17,11
58660,208,2023,6,4,18,9
58661,208,2023,6,4,19,7
58662,208,2023,6,4,20,6
58663,208,2023,6,4,21,3
58664,208,2023,6,4,22,2
58665,208,2023,6,4,23,0
58666,208,2023,6,5,0,0
58667,208,2023,6,5,1,0
58668,208,2023,6,5,2,0
58669,208,2023,6,5,3,0
58670,208,2023,6,5,4,0
58671,208,2023,6,5,5,0
58672,208,2023,6,5,6,0
58673,208,2023,6,5,7,0
58674,208,2023,6,5,8,10
58675,208,2023,6,5,9,21
58676,208,2023,6,5,10,29
58677,208,2023,6,5,11,31
58678,208,2023,6,5,12,31
58679,208,2023,6,5,13,31
58680,208,2023,6,5,14,31
58681,208,2023,6,5,15,30
58682,208,2023,6,5,16,26
58683,208,2023,6,5,17,25
58684,208,2023,6,5,18,30
58685,208,2023,6,5,19,23
58686,208,2023,6,5,20,12
58687,208,2023,6,5,21,9
58688,208,2023,6,5,22,3
58689,208,2023,6,5,23,3
58690,208,2023,6,6,0,4
58691,208,2023,6,6,1,2
58692,208,2023,6,6,2,2
58693,208,2023,6,6,3,1
58694,208,2023,6,6,4,1
58695,208,2023,6,6,5,1
58696,208,2023,6,6,6,1
58697,208,2023,6,6,7,6
58698,208,2023,6,6,8,13
58699,208,2023,6,6,9,19
58700,208,2023,6,6,10,23
58701,208,2023,6,6,11,27
58702,208,2023,6,6,12,41
58703,208,2023,6,6,13,42
58704,208,2023,6,6,14,35
58705,208,2023,6,6,15,31
58706,208,2023,6,6,16,29
58707,208,2023,6,6,17,31
58708,208,2023,6,6,18,30
58709,208,2023,6,6,19,17
58710,208,2023,6,6,20,7
58711,208,2023,6,6,21,5
58712,208,2023,6,6,22,3
58713,208,2023,6,6,23,1
58714,208,2023,6,7,0,0
58715,208,2023,6,7,1,0
58716,208,2023,6,7,2,0
58717,208,2023,6,7,3,0
58718,208,2023,6,7,4,0
58719,208,2023,6,7,5,0
58720,208,2023,6,7,6,0
58721,208,2023,6,7,7,4
58722,208,2023,6,7,8,13
58723,208,2023,6,7,9,31
58724,208,2023,6,7,10,38
58725,208,2023,6,7,11,38
58726,208,2023,6,7,12,38
58727,208,2023,6,7,13,40
58728,208,2023,6,7,14,41
58729,208,2023,6,7,15,33
58730,208,2023,6,7,16,24
58731,208,2023,6,7,17,22
58732,208,2023,6,7,18,16
58733,208,2023,6,7,19,17
58734,208,2023,6,7,20,17
58735,208,2023,6,7,21,9
58736,208,2023,6,7,22,8
58737,208,2023,6,7,23,5
58738,208,2023,6,8,0,2
58739,208,2023,6,8,1,1
58740,208,2023,6,8,2,0
58741,208,2023,6,8,3,0
58742,208,2023,6,8,4,0
58743,208,2023,6,8,5,0
58744,208,2023,6,8,6,0
58745,208,2023,6,8,7,1
58746,208,2023,6,8,8,11
58747,208,2023,6,8,9,21
58748,208,2023,6,8,10,29
58749,208,2023,6,8,11,36
58750,208,2023,6,8,12,35
58751,208,2023,6,8,13,35
58752,208,2023,6,8,14,38
58753,208,2023,6,8,15,39
58754,208,2023,6,8,16,31
58755,208,2023,6,8,17,23
58756,208,2023,6,8,18,20
58757,208,2023,6,8,19,17
58758,208,2023,6,8,20,15
58759,208,2023,6,8,21,10
58760,208,2023,6,8,22,6
58761,208,2023,6,8,23,4
58762,208,2023,6,9,0,3
58763,208,2023,6,9,1,2
58764,208,2023,6,9,2,2
58765,208,2023,6,9,3,1
58766,208,2023,6,9,4,0
58767,208,2023,6,9,5,0
58768,208,2023,6,9,6,0
58769,208,2023,6,9,7,1
58770,208,2023,6,9,8,12
58771,208,2023,6,9,9,28
58772,208,2023,6,9,10,39
58773,208,2023,6,9,11,42
58774,208,2023,6,9,12,45
58775,208,2023,6,9,13,44
58776,208,2023,6,9,14,48
58777,208,2023,6,9,15,43
58778,208,2023,6,9,16,33
58779,208,2023,6,9,17,24
58780,208,2023,6,9,18,22
58781,208,2023,6,9,19,22
58782,208,2023,6,9,20,19
58783,208,2023,6,9,21,15
58784,208,2023,6,9,22,10
58785,208,2023,6,9,23,4
58786,208,2023,6,10,0,3
58787,208,2023,6,10,1,3
58788,208,2023,6,10,2,1
58789,208,2023,6,10,3,0
58790,208,2023,6,10,4,0
58791,208,2023,6,10,5,0
58792,208,2023,6,10,6,0
58793,208,2023,6,10,7,0
58794,208,2023,6,10,8,2
58795,208,2023,6,10,9,6
58796,208,2023,6,10,10,14
58797,208,2023,6,10,11,17
58798,208,2023,6,10,12,17
58799,208,2023,6,10,13,19
58800,208,2023,6,10,14,23
58801,208,2023,6,10,15,20
58802,208,2023,6,10,16,16
58803,208,2023,6,10,17,14
58804,208,2023,6,10,18,9
58805,208,2023,6,10,19,11
58806,208,2023,6,10,20,13
58807,208,2023,6,10,21,7
58808,208,2023,6,10,22,7
58809,208,2023,6,10,23,4
58810,208,2023,6,11,0,3
58811,208,2023,6,11,1,0
58812,208,2023,6,11,2,0
58813,208,2023,6,11,3,1
58814,208,2023,6,11,4,1
58815,208,2023,6,11,5,1
58816,208,2023,6,11,6,1
58817,208,2023,6,11,7,0
58818,208,2023,6,11,8,0
58819,208,2023,6,11,9,0
58820,208,2023,6,11,10,1
58821,208,2023,6,11,11,2
58822,208,2023,6,11,12,4
58823,208,2023,6,11,13,6
58824,208,2023,6,11,14,12
58825,208,2023,6,11,15,13
58826,208,2023,6,11,16,13
58827,208,2023,6,11,17,10
58828,208,2023,6,11,18,10
58829,208,2023,6,11,19,10
58830,208,2023,6,11,20,7
58831,208,2023,6,11,21,7
58832,208,2023,6,11,22,5
58833,208,2023,6,11,23,5
58834,208,2023,6,12,0,4
58835,208,2023,6,12,1,2
58836,208,2023,6,12,2,1
58837,208,2023,6,12,3,0
58838,208,2023,6,12,4,0
58839,208,2023,6,12,5,0
58840,208,2023,6,12,6,0
58841,208,2023,6,12,7,0
58842,208,2023,6,12,8,0
58843,208,2023,6,12,9,1
58844,208,2023,6,12,10,2
58845,208,2023,6,12,11,6
58846,208,2023,6,12,12,10
58847,208,2023,6,12,13,10
58848,208,2023,6,12,14,11
58849,208,2023,6,12,15,10
58850,208,2023,6,12,16,7
58851,208,2023,6,12,17,8
58852,208,2023,6,12,18,5
58853,208,2023,6,12,19,5
58854,208,2023,6,12,20,6
58855,208,2023,6,12,21,4
58856,208,2023,6,12,22,1
58857,208,2023,6,12,23,0
58858,208,2023,6,13,0,0
58859,208,2023,6,13,1,0
58860,208,2023,6,13,2,0
58861,208,2023,6,13,3,0
58862,208,2023,6,13,4,0
58863,208,2023,6,13,5,0
58864,208,2023,6,13,6,0
58865,208,2023,6,13,7,2
58866,208,2023,6,13,8,10
58867,208,2023,6,13,9,24
58868,208,2023,6,13,10,38
58869,208,2023,6,13,11,41
58870,208,2023,6,13,12,47
58871,208,2023,6,13,13,46
58872,208,2023,6,13,14,43
58873,208,2023,6,13,15,38
58874,208,2023,6,13,16,39
58875,208,2023,6,13,17,29
58876,208,2023,6,13,18,22
58877,208,2023,6,13,19,15
58878,208,2023,6,13,20,11
58879,208,2023,6,13,21,8
58880,208,2023,6,13,22,5
58881,208,2023,6,13,23,3
58882,208,2023,6,14,0,1
58883,208,2023,6,14,1,1
58884,208,2023,6,14,2,1
58885,208,2023,6,14,3,0
58886,208,2023,6,14,4,0
58887,208,2023,6,14,5,0
58888,208,2023,6,14,6,0
58889,208,2023,6,14,7,0
58890,208,2023,6,14,8,11
58891,208,2023,6,14,9,21
58892,208,2023,6,14,10,34
58893,208,2023,6,14,11,38
58894,208,2023,6,14,12,44
58895,208,2023,6,14,13,38
58896,208,2023,6,14,14,32
58897,208,2023,6,14,15,27
58898,208,2023,6,14,16,21
58899,208,2023,6,14,17,21
58900,208,2023,6,14,18,24
58901,208,2023,6,14,19,22
58902,208,2023,6,14,20,15
58903,208,2023,6,14,21,14
58904,208,2023,6,14,22,6
58905,208,2023,6,14,23,2
58906,208,2023,6,15,0,0
58907,208,2023,6,15,1,0
58908,208,2023,6,15,2,0
58909,208,2023,6,15,3,0
58910,208,2023,6,15,4,0
58911,208,2023,6,15,5,0
58912,208,2023,6,15,6,1
58913,208,2023,6,15,7,3
58914,208,2023,6,15,8,11
58915,208,2023,6,15,9,23
58916,208,2023,6,15,10,32
58917,208,2023,6,15,11,27
58918,208,2023,6,15,12,31
58919,208,2023,6,15,13,30
58920,208,2023,6,15,14,29
58921,208,2023,6,15,15,25
58922,208,2023,6,15,16,23
58923,208,2023,6,15,17,19
58924,208,2023,6,15,18,23
58925,208,2023,6,15,19,27
58926,208,2023,6,15,20,24
58927,208,2023,6,15,21,13
58928,208,2023,6,15,22,5
58929,208,2023,6,15,23,0
58930,208,2023,6,16,0,0
58931,208,2023,6,16,1,1
58932,208,2023,6,16,2,1
58933,208,2023,6,16,3,0
58934,208,2023,6,16,4,0
58935,208,2023,6,16,5,0
58936,208,2023,6,16,6,0
58937,208,2023,6,16,7,2
58938,208,2023,6,16,8,10
58939,208,2023,6,16,9,23
58940,208,2023,6,16,10,30
58941,208,2023,6,16,11,40
58942,208,2023,6,16,12,39
58943,208,2023,6,16,13,40
58944,208,2023,6,16,14,44
58945,208,2023,6,16,15,39
58946,208,2023,6,16,16,33
58947,208,2023,6,16,17,32
58948,208,2023,6,16,18,27
58949,208,2023,6,16,19,22
58950,208,2023,6,16,20,18
58951,208,2023,6,16,21,12
58952,208,2023,6,16,22,10
58953,208,2023,6,16,23,6
58954,208,2023,6,17,0,6
58955,208,2023,6,17,1,5
58956,208,2023,6,17,2,4
58957,208,2023,6,17,3,3
58958,208,2023,6,17,4,2
58959,208,2023,6,17,5,2
58960,208,2023,6,17,6,1
58961,208,2023,6,17,7,2
58962,208,2023,6,17,8,3
58963,208,2023,6,17,9,6
58964,208,2023,6,17,10,7
58965,208,2023,6,17,11,19
58966,208,2023,6,17,12,20
58967,208,2023,6,17,13,24
58968,208,2023,6,17,14,28
58969,208,2023,6,17,15,28
58970,208,2023,6,17,16,25
58971,208,2023,6,17,17,24
58972,208,2023,6,17,18,20
58973,208,2023,6,17,19,18
58974,208,2023,6,17,20,8
58975,208,2023,6,17,21,9
58976,208,2023,6,17,22,7
58977,208,2023,6,17,23,6
58978,208,2023,6,18,0,6
58979,208,2023,6,18,1,5
58980,208,2023,6,18,2,2
58981,208,2023,6,18,3,1
58982,208,2023,6,18,4,1
58983,208,2023,6,18,5,1
58984,208,2023,6,18,6,0
58985,208,2023,6,18,7,0
58986,208,2023,6,18,8,0
58987,208,2023,6,18,9,1
58988,208,2023,6,18,10,4
58989,208,2023,6,18,11,10
58990,208,2023,6,18,12,15
58991,208,2023,6,18,13,14
58992,208,2023,6,18,14,11
58993,208,2023,6,18,15,17
58994,208,2023,6,18,16,21
58995,208,2023,6,18,17,21
58996,208,2023,6,18,18,17
58997,208,2023,6,18,19,14
58998,208,2023,6,18,20,7
58999,208,2023,6,18,21,3
59000,208,2023,6,18,22,5
59001,208,2023,6,18,23,5
59002,208,2023,6,19,0,3
59003,208,2023,6,19,1,2
59004,208,2023,6,19,2,1
59005,208,2023,6,19,3,1
59006,208,2023,6,19,4,1
59007,208,2023,6,19,5,1
59008,208,2023,6,19,6,1
59009,208,2023,6,19,7,6
59010,208,2023,6,19,8,17
59011,208,2023,6,19,9,36
59012,208,2023,6,19,10,46
59013,208,2023,6,19,11,41
59014,208,2023,6,19,12,36
59015,208,2023,6,19,13,37
59016,208,2023,6,19,14,41
59017,208,2023,6,19,15,32
59018,208,2023,6,19,16,28
59019,208,2023,6,19,17,34
59020,208,2023,6,19,18,27
59021,208,2023,6,19,19,20
59022,208,2023,6,19,20,13
59023,208,2023,6,19,21,9
59024,208,2023,6,19,22,2
59025,208,2023,6,19,23,1
59026,208,2023,6,20,0,1
59027,208,2023,6,20,1,0
59028,208,2023,6,20,2,0
59029,208,2023,6,20,3,0
59030,208,2023,6,20,4,0
59031,208,2023,6,20,5,0
59032,208,2023,6,20,6,0
59033,208,2023,6,20,7,5
59034,208,2023,6,20,8,16
59035,208,2023,6,20,9,28
59036,208,2023,6,20,10,33
59037,208,2023,6,20,11,36
59038,208,2023,6,20,12,45
59039,208,2023,6,20,13,46
59040,208,2023,6,20,14,41
59041,208,2023,6,20,15,32
59042,208,2023,6,20,16,30
59043,208,2023,6,20,17,30
59044,208,2023,6,20,18,22
59045,208,2023,6,20,19,12
59046,208,2023,6,20,20,8
59047,208,2023,6,20,21,4
59048,208,2023,6,20,22,2
59049,208,2023,6,20,23,1
59050,208,2023,6,21,0,1
59051,208,2023,6,21,1,1
59052,208,2023,6,21,2,0
59053,208,2023,6,21,3,0
59054,208,2023,6,21,4,0
59055,208,2023,6,21,5,0
59056,208,2023,6,21,6,0
59057,208,2023,6,21,7,4
59058,208,2023,6,21,8,25
59059,208,2023,6,21,9,40
59060,208,2023,6,21,10,46
59061,208,2023,6,21,11,49
59062,208,2023,6,21,12,46
59063,208,2023,6,21,13,41
59064,208,2023,6,21,14,37
59065,208,2023,6,21,15,32
59066,208,2023,6,21,16,31
59067,208,2023,6,21,17,33
59068,208,2023,6,21,18,35
59069,208,2023,6,21,19,22
59070,208,2023,6,21,20,20
59071,208,2023,6,21,21,13
59072,208,2023,6,21,22,3
59073,208,2023,6,21,23,2
59074,208,2023,6,22,0,2
59075,208,2023,6,22,1,2
59076,208,2023,6,22,2,2
59077,208,2023,6,22,3,2
59078,208,2023,6,22,4,1
59079,208,2023,6,22,5,1
59080,208,2023,6,22,6,0
59081,208,2023,6,22,7,4
59082,208,2023,6,22,8,15
59083,208,2023,6,22,9,26
59084,208,2023,6,22,10,43
59085,208,2023,6,22,11,60
59086,208,2023,6,22,12,54
59087,208,2023,6,22,13,47
59088,208,2023,6,22,14,40
59089,208,2023,6,22,15,32
59090,208,2023,6,22,16,33
59091,208,2023,6,22,17,34
59092,208,2023,6,22,18,28
59093,208,2023,6,22,19,20
59094,208,2023,6,22,20,13
59095,208,2023,6,22,21,11
59096,208,2023,6,22,22,3
59097,208,2023,6,22,23,3
59098,208,2023,6,23,0,2
59099,208,2023,6,23,1,1
59100,208,2023,6,23,2,1
59101,208,2023,6,23,3,0
59102,208,2023,6,23,4,1
59103,208,2023,6,23,5,1
59104,208,2023,6,23,6,1
59105,208,2023,6,23,7,4
59106,208,2023,6,23,8,16
59107,208,2023,6,23,9,33
59108,208,2023,6,23,10,41
59109,208,2023,6,23,11,42
59110,208,2023,6,23,12,44
59111,208,2023,6,23,13,45
59112,208,2023,6,23,14,44
59113,208,2023,6,23,15,43
59114,208,2023,6,23,16,35
59115,208,2023,6,23,17,27
59116,208,2023,6,23,18,28
59117,208,2023,6,23,19,26
59118,208,2023,6,23,20,22
59119,208,2023,6,23,21,16
59120,208,2023,6,23,22,14
59121,208,2023,6,23,23,13
59122,208,2023,6,24,0,10
59123,208,2023,6,24,1,5
59124,208,2023,6,24,2,3
59125,208,2023,6,24,3,1
59126,208,2023,6,24,4,1
59127,208,2023,6,24,5,1
59128,208,2023,6,24,6,1
59129,208,2023,6,24,7,1
59130,208,2023,6,24,8,2
59131,208,2023,6,24,9,3
59132,208,2023,6,24,10,8
59133,208,2023,6,24,11,9
59134,208,2023,6,24,12,12
59135,208,2023,6,24,13,14
59136,208,2023,6,24,14,22
59137,208,2023,6,24,15,20
59138,208,2023,6,24,16,18
59139,208,2023,6,24,17,22
59140,208,2023,6,24,18,18
59141,208,2023,6,24,19,12
59142,208,2023,6,24,20,12
59143,208,2023,6,24,21,9
59144,208,2023,6,24,22,6
59145,208,2023,6,24,23,5
59146,208,2023,6,25,0,5
59147,208,2023,6,25,1,3
59148,208,2023,6,25,2,2
59149,208,2023,6,25,3,1
59150,208,2023,6,25,4,0
59151,208,2023,6,25,5,0
59152,208,2023,6,25,6,0
59153,208,2023,6,25,7,0
59154,208,2023,6,25,8,0
59155,208,2023,6,25,9,4
59156,208,2023,6,25,10,6
59157,208,2023,6,25,11,9
59158,208,2023,6,25,12,6
59159,208,2023,6,25,13,6
59160,208,2023,6,25,14,5
59161,208,2023,6,25,15,14
59162,208,2023,6,25,16,18
59163,208,2023,6,25,17,19
59164,208,2023,6,25,18,11
59165,208,2023,6,25,19,7
59166,208,2023,6,25,20,7
59167,208,2023,6,25,21,9
59168,208,2023,6,25,22,6
59169,208,2023,6,25,23,4
59170,208,2023,6,26,0,1
59171,208,2023,6,26,1,1
59172,208,2023,6,26,2,0
59173,208,2023,6,26,3,0
59174,208,2023,6,26,4,0
59175,208,2023,6,26,5,1
59176,208,2023,6,26,6,3
59177,208,2023,6,26,7,5
59178,208,2023,6,26,8,12
59179,208,2023,6,26,9,23
59180,208,2023,6,26,10,35
59181,208,2023,6,26,11,39
59182,208,2023,6,26,12,37
59183,208,2023,6,26,13,36
59184,208,2023,6,26,14,35
59185,208,2023,6,26,15,38
59186,208,2023,6,26,16,33
59187,208,2023,6,26,17,24
59188,208,2023,6,26,18,25
59189,208,2023,6,26,19,19
59190,208,2023,6,26,20,14
59191,208,2023,6,26,21,10
59192,208,2023,6,26,22,5
59193,208,2023,6,26,23,4
59194,208,2023,6,27,0,3
59195,208,2023,6,27,1,1
59196,208,2023,6,27,2,0
59197,208,2023,6,27,3,0
59198,208,2023,6,27,4,0
59199,208,2023,6,27,5,0
59200,208,2023,6,27,6,0
59201,208,2023,6,27,7,2
59202,208,2023,6,27,8,16
59203,208,2023,6,27,9,31
59204,208,2023,6,27,10,42
59205,208,2023,6,27,11,42
59206,208,2023,6,27,12,43
59207,208,2023,6,27,13,46
59208,208,2023,6,27,14,52
59209,208,2023,6,27,15,52
59210,208,2023,6,27,16,42
59211,208,2023,6,27,17,30
59212,208,2023,6,27,18,26
59213,208,2023,6,27,19,20
59214,208,2023,6,27,20,20
59215,208,2023,6,27,21,13
59216,208,2023,6,27,22,7
59217,208,2023,6,27,23,2
59218,208,2023,6,28,0,2
59219,208,2023,6,28,1,1
59220,208,2023,6,28,2,1
59221,208,2023,6,28,3,0
59222,208,2023,6,28,4,0
59223,208,2023,6,28,5,0
59224,208,2023,6,28,6,0
59225,208,2023,6,28,7,0
59226,208,2023,6,28,8,13
59227,208,2023,6,28,9,31
59228,208,2023,6,28,10,47
59229,208,2023,6,28,11,54
59230,208,2023,6,28,12,49
59231,208,2023,6,28,13,56
59232,208,2023,6,28,14,59
59233,208,2023,6,28,15,50
59234,208,2023,6,28,16,39
59235,208,2023,6,28,17,33
59236,208,2023,6,28,18,29
59237,208,2023,6,28,19,24
59238,208,2023,6,28,20,36
59239,208,2023,6,28,21,27
59240,208,2023,6,28,22,19
59241,208,2023,6,28,23,15
59242,208,2023,6,29,0,7
59243,208,2023,6,29,1,3
59244,208,2023,6,29,2,1
59245,208,2023,6,29,3,0
59246,208,2023,6,29,4,0
59247,208,2023,6,29,5,0
59248,208,2023,6,29,6,0
59249,208,2023,6,29,7,2
59250,208,2023,6,29,8,13
59251,208,2023,6,29,9,26
59252,208,2023,6,29,10,39
59253,208,2023,6,29,11,51
59254,208,2023,6,29,12,44
59255,208,2023,6,29,13,44
59256,208,2023,6,29,14,48
59257,208,2023,6,29,15,49
59258,208,2023,6,29,16,42
59259,208,2023,6,29,17,30
59260,208,2023,6,29,18,29
59261,208,2023,6,29,19,26
59262,208,2023,6,29,20,22
59263,208,2023,6,29,21,18
59264,208,2023,6,29,22,6
59265,208,2023,6,29,23,2
59266,208,2023,6,30,0,2
59267,208,2023,6,30,1,1
59268,208,2023,6,30,2,0
59269,208,2023,6,30,3,0
59270,208,2023,6,30,4,0
59271,208,2023,6,30,5,0
59272,208,2023,6,30,6,0
59273,208,2023,6,30,7,3
59274,208,2023,6,30,8,11
59275,208,2023,6,30,9,34
59276,208,2023,6,30,10,49
59277,208,2023,6,30,11,46
59278,208,2023,6,30,12,37
59279,208,2023,6,30,13,30
59280,208,2023,6,30,14,36
59281,208,2023,6,30,15,34
59282,208,2023,6,30,16,32
59283,208,2023,6,30,17,21
59284,208,2023,6,30,18,21
59285,208,2023,6,30,19,20
59286,208,2023,6,30,20,14
59287,208,2023,6,30,21,11
59288,208,2023,6,30,22,8
59289,208,2023,6,30,23,6
59290,208,2023,7,1,0,6
59291,208,2023,7,1,1,5
59292,208,2023,7,1,2,3
59293,208,2023,7,1,3,1
59294,208,2023,7,1,4,0
59295,208,2023,7,1,5,0
59296,208,2023,7,1,6,0
59297,208,2023,7,1,7,1
59298,208,2023,7,1,8,3
59299,208,2023,7,1,9,2
59300,208,2023,7,1,10,3
59301,208,2023,7,1,11,7
59302,208,2023,7,1,12,9
59303,208,2023,7,1,13,11
59304,208,2023,7,1,14,14
59305,208,2023,7,1,15,15
59306,208,2023,7,1,16,18
59307,208,2023,7,1,17,15
59308,208,2023,7,1,18,13
59309,208,2023,7,1,19,10
59310,208,2023,7,1,20,10
59311,208,2023,7,1,21,8
59312,208,2023,7,1,22,5
59313,208,2023,7,1,23,5
59314,208,2023,7,2,0,5
59315,208,2023,7,2,1,3
59316,208,2023,7,2,2,2
59317,208,2023,7,2,3,0
59318,208,2023,7,2,4,0
59319,208,2023,7,2,5,0
59320,208,2023,7,2,6,0
59321,208,2023,7,2,7,0
59322,208,2023,7,2,8,0
59323,208,2023,7,2,9,0
59324,208,2023,7,2,10,4
59325,208,2023,7,2,11,8
59326,208,2023,7,2,12,8
59327,208,2023,7,2,13,12
59328,208,2023,7,2,14,13
59329,208,2023,7,2,15,17
59330,208,2023,7,2,16,13
59331,208,2023,7,2,17,11
59332,208,2023,7,2,18,10
59333,208,2023,7,2,19,7
59334,208,2023,7,2,20,6
59335,208,2023,7,2,21,4
59336,208,2023,7,2,22,5
59337,208,2023,7,2,23,3
59338,208,2023,7,3,0,1
59339,208,2023,7,3,1,0
59340,208,2023,7,3,2,0
59341,208,2023,7,3,3,0
59342,208,2023,7,3,4,0
59343,208,2023,7,3,5,0
59344,208,2023,7,3,6,0
59345,208,2023,7,3,7,3
59346,208,2023,7,3,8,12
59347,208,2023,7,3,9,22
59348,208,2023,7,3,10,28
59349,208,2023,7,3,11,29
59350,208,2023,7,3,12,27
59351,208,2023,7,3,13,27
59352,208,2023,7,3,14,26
59353,208,2023,7,3,15,30
59354,208,2023,7,3,16,26
59355,208,2023,7,3,17,27
59356,208,2023,7,3,18,26
59357,208,2023,7,3,19,17
59358,208,2023,7,3,20,14
59359,208,2023,7,3,21,12
59360,208,2023,7,3,22,8
59361,208,2023,7,3,23,5
59362,208,2023,7,4,0,2
59363,208,2023,7,4,1,2
59364,208,2023,7,4,2,1
59365,208,2023,7,4,3,0
59366,208,2023,7,4,4,0
59367,208,2023,7,4,5,0
59368,208,2023,7,4,6,0
59369,208,2023,7,4,7,0
59370,208,2023,7,4,8,9
59371,208,2023,7,4,9,23
59372,208,2023,7,4,10,35
59373,208,2023,7,4,11,39
59374,208,2023,7,4,12,46
59375,208,2023,7,4,13,47
